,STATEFP,CD115FP,PPopper,CHull,LongVar,LatVar,BClark,XSym,YSym
70,27,02,0.277335987493394,-0.05622455623475257,-0.04807154124051677,-0.17704310327886363,0.8266658836795786,-0.4896080592054903,-0.4468840302955016
71,28,02,-0.836975372442644,-0.03442551370014959,-0.04794447066714954,0.5202954303254725,-0.3124649813104127,0.8663781753488179,0.8150535829577565
72,29,02,-0.42562364033219546,-0.06064588297429291,-0.04886839821170658,-0.21070724153456677,-0.8712505561824792,0.36142975887616025,0.7600935004625775
73,31,02,1.326194061840591,-0.06063794483103002,-0.04883315516716678,-0.21185910441063385,-1.191894386130918,0.7052726195984041,1.4673326297572802
74,32,02,2.414170704511503,0.031049017484337103,-0.03710728542710213,0.9048054264557273,-0.604410280621971,0.4244151045227982,1.413000715911818
75,33,02,-0.814254404102074,-0.04696046128950587,-0.04845439414432358,0.2834339584594405,1.2142580408237278,-1.4128235202382662,-0.38218706078141673
76,34,02,0.710823495843282,-0.05659012783479612,-0.048427458320896864,-0.21077916035377414,-0.28541808102958055,-0.3352021564683116,0.901944213659035
77,35,02,1.2133186374349192,0.052112189454640134,-0.040076600506718615,0.9463700524909432,0.34749678736776735,1.5336643633883755,1.4709351744914612
78,36,02,1.408773036621158,-0.060961846501463926,-0.048850556803207414,-0.21915110845261182,-0.5736469438687436,0.6773590030327528,0.5256852375960063
79,37,02,-0.8248854505894664,-0.05628050658024795,-0.04860351474006309,-0.15177341082315363,0.8037799529553139,-1.3018487655555968,-1.0543604862777955
80,39,02,-0.20718483037250524,-0.05580722927368482,-0.04796243761575269,-0.17872917518106252,-0.18768358819659553,1.0956634869422734,1.0020957653537639
81,40,02,0.16032596529605664,-0.024647664099517838,-0.04737187645417525,0.5925369667980115,-0.7813235534573194,0.6214909075726454,0.3311578219791361
82,41,02,1.5635455528306919,0.06318444789998345,-0.03229341063120019,0.9084836178902493,-1.0225593795906336,1.4561743632121884,1.0537297113206032
83,42,02,1.1618070349035858,-0.06141908673846193,-0.048919580317499295,-0.21974382306137447,-0.7032138504650657,0.4572201577484529,0.3505106933559692
84,44,02,0.6325515645783681,-0.05951825300830659,-0.04884740014985971,-0.1869922603786967,-1.1626485431180842,0.727395071378524,0.6665931414321122
85,45,02,-0.7004838318057273,-0.05580982849202149,-0.0486853703674436,-0.14077702768857528,-0.894935893476198,0.1562157077018343,0.3830546072181469
86,47,02,-1.162325242364814,-0.055461575438002356,-0.0486006142435315,-0.1370601495416502,0.19169969579445142,-1.3034805798306057,-0.6571431549716185
87,48,02,-1.4443340674280802,-0.060533256922747275,-0.0488619526893497,-0.21261127229875398,0.29706930070584586,-1.1261386851111106,-0.886988115407275
88,49,02,0.9014000417970004,0.010507987664093879,-0.045721210708565774,1.150525592982597,-0.6557735397661134,0.8254838017011821,-0.2797069153594878
89,51,02,-0.2646713815384498,-0.05392707492492755,-0.04843729355129273,-0.1309076128480426,-1.0703587529312206,-0.5070454033347018,-0.33699294085418807
90,53,02,-0.06357604744155891,-0.05685863614840182,-0.048836058866067275,-0.15939536119124947,-0.6302527086638813,-0.13527929852305565,0.04458548147298684
91,54,02,-1.2867322979331839,-0.03871071550134088,-0.04417488235284148,-0.0870908529067715,1.9934231229964563,-1.0076773386030273,-1.8003640560335568
92,55,02,1.2926569005893906,-0.05353638685113319,-0.04810521911696574,-0.11628390796787631,-1.186322516833485,0.9184083953580081,1.1553802006723355
93,01,03,-0.1995105851042909,-0.047478856675019415,-0.04832108417018848,0.158852032700069,-1.0464298107136272,0.20848505972210474,0.1471189626351041
94,04,03,-0.03552448349795708,-0.03369848260820602,-0.04396563176850996,0.03632233716633219,-0.14654828888560936,-0.27054683801619117,0.009391849916001867
95,05,03,-0.9043888913826235,-0.04699723660685107,-0.047627646016258636,-0.06508972043282638,0.2043014997737444,-0.48281050028408234,-0.07247360849693345
96,06,03,-0.8064689533671514,-0.04698057255399225,-0.047803779282620036,-0.07676380540829955,-0.38628831670802266,-1.2274215519501304,-0.2272285603666389
97,08,03,0.7633999052164349,0.028978972593371587,-0.04465236333241155,0.8645542201762083,0.44493101923410666,1.0845507731852169,-0.37462628166091555
98,09,03,-0.4519663224798017,-0.06046683333359033,-0.048838752477469626,-0.20838175814317214,-0.3697627648744393,0.9793538238951103,0.6843976853327911
99,12,03,2.1985765069018526,-0.05600566944037986,-0.04845473930698849,-0.127971064387566,-1.9960852065463643,1.4576524183476816,1.3589614103050134
100,13,03,0.2714523822539224,-0.054899471649499834,-0.04855369937927134,-0.11957218508390781,-0.8312145397094219,1.297674195462362,0.6030527406442917
101,17,03,-0.7638705072659498,-0.061004094694908,-0.04887561310500787,-0.2157448936592752,0.7017319864647831,-1.1073354187197182,-1.013388073528106
102,18,03,2.403569390602307,-0.054560383220830164,-0.04849525410161298,-0.06057871011881876,-1.107218118400539,1.3184356465339688,0.4511091760555945
103,19,03,1.5405409607843117,-0.04580895996446161,-0.046667862266790226,-0.09622966063912812,0.0728361136880943,0.4205259107260215,0.48110866588721213
104,20,03,1.9576026447828052,-0.060242885936579726,-0.048848789242025875,-0.19722922875865262,-1.077838695428285,1.493519252423815,0.6677607344365969
105,21,03,0.8473463044892106,-0.06093586527356782,-0.048874108489290136,-0.21660784895453303,-1.365140055917092,0.7059596330296082,0.6986853667583665
106,22,03,0.4312699357864822,-0.04681824960797295,-0.046285678346421326,-0.14406542754245139,0.3683603004138725,0.4374671058131655,1.0986659084085073
107,24,03,-1.7836519416110153,-0.05983659306529792,-0.04884038825068522,-0.2126319799298084,1.4926430350181128,-1.6736315280688885,-1.2495243432600704
108,25,03,-0.32072421738167406,-0.05978442591631094,-0.048593964475339875,-0.21070213104869484,0.21517036434790016,-0.07784310741816625,0.5490196569880109
109,26,03,-0.04758250124133565,-0.0560368739265956,-0.04863827513640135,-0.1317154625955931,-0.521183790314821,-0.23131242147335185,-0.08735452471162393
110,27,03,0.16835046045144808,-0.06033800588240118,-0.04885072462023041,-0.20251114731793757,-1.1876310134013053,1.228515268785707,0.5746660676138811
111,28,03,-0.7507336533661159,-0.03476003931958679,-0.04670409545887212,0.09017730059029189,1.5647183728883256,-1.138425407776445,-1.8147511366438922
112,29,03,-0.3131611623296667,-0.04863851125962693,-0.04706579665713049,-0.13904313875733307,-0.3340078223735854,0.5455953004141265,0.6810734179446025
113,31,03,0.639656318947478,0.060967469537796214,-0.030511084273225002,0.628057289277591,0.017133979454705385,1.2397471456440516,0.6989147678549774
114,32,03,1.3307413530552032,-0.05714151678616084,-0.04851804400379522,-0.1354583009594131,-0.5116647434071757,-0.5131901770967694,-0.06054675927022748
115,34,03,-0.4932906865935502,-0.058874802266702934,-0.048651688388722795,-0.20198978421000524,-0.5089611641079299,-0.41486532670198834,0.36751118461705945
116,35,03,0.9353751921219066,0.01702120502715739,-0.036480329614909525,0.32309358076367967,1.2439010869849,-0.5168952943572976,1.5749084702245517
117,36,03,1.4187864799815824,-0.060917897005142545,-0.04881973126821499,-0.21847375599474086,-0.2093847455308681,0.9131519650181651,0.8147227212893958
118,37,03,0.9224042926199787,-0.04180357856697712,-0.04828994938652548,-0.07759773268002812,0.5376277974126158,-0.21126275398496613,0.04492892456453466
119,39,03,-1.5906766766659215,-0.06102554939806756,-0.04890265518698374,-0.21640137381557267,-0.22759964020317414,0.7221755622755865,0.32011317706883147
120,40,03,-0.005949364914207851,0.006550451635263541,-0.04008971734650628,0.28911642393678405,0.3727588080196973,-0.5028924263461374,0.13027171062803697
121,41,03,-0.23769068953018313,-0.05908287533986347,-0.04853484242523177,-0.2092265853909655,-0.5357715662457985,0.5181960956256169,0.34833328484809273
122,42,03,-0.25719747339099114,-0.05104505387005175,-0.04856400635157384,-0.012603268428148696,0.3186821140091772,-0.40746161052218777,-0.6288157466724839
123,45,03,0.6136984696272135,-0.05291167213395896,-0.04818015405494013,-0.13927914651678747,-0.13142222319537147,-0.3457729894409878,-0.7398493250937023
124,47,03,-1.1055325199368489,-0.05104144129667396,-0.048397604452961755,-0.03531171095457695,0.3270794162997226,0.41405721027108255,-0.21005794905092345
125,48,03,0.9623235106667577,-0.060751259997291314,-0.04887253147648333,-0.2100066480894356,-0.8299977676910759,0.9075695570115303,0.7460190722484425
126,49,03,-0.39074865216368515,-0.01563159396925152,-0.04711534004585824,0.961040228683165,0.5811020032966849,-1.067718371723119,-0.7656164837185275
127,51,03,-0.24143668674832938,-0.05999853045444641,-0.04877221342743544,-0.20557579871056214,-0.5633578646609573,0.4868843664658633,1.0010798918680763
128,53,03,0.10078375211675579,-0.03994369108152395,-0.04666766235282737,-0.12490396201476858,0.9092412787946634,-0.22372760277221762,-0.6242203298030548
129,54,03,-0.5988770537161898,-0.04087448284327242,-0.046541793080336874,-0.01778116437762927,-0.04051928484840526,-0.1473603476382539,0.5248618258058129
130,55,03,-0.6879679191491042,-0.03120268902712746,-0.04694315495211491,0.14718847695660037,0.373664806671411,-1.1999733294254205,-1.2935760941917083
131,01,04,-0.529997527224196,-0.041818977144539464,-0.04767782439393579,-0.04603796619809057,0.1504707863327305,0.4451080379675749,-0.4133337338119206
132,04,04,-1.0626213375740725,0.011179971054325558,-0.04529018086109597,0.6133256048260133,-0.48537074846963263,-0.1764162969520875,-0.5515245985993869
133,05,04,0.23560923666922806,-0.02298989821924239,-0.04673080593348555,0.49621690588826517,-0.2613133928551897,-0.24284750573709973,0.007198884165013763
134,06,04,0.32881593962189803,-0.03888647725172063,-0.04697768274967786,0.3943832616699801,-0.17730907727291212,-0.9331783718705591,-0.9792998358303391
135,08,04,0.9511685469463864,0.0061188232080210065,-0.04559434325381716,0.694105291464787,-1.0198456497868154,1.541668003903338,0.7161204746362382
136,09,04,0.5027005691304379,-0.06039613757434952,-0.04881058872655107,-0.20929361159663523,-0.5683698230634385,-0.29602694012879543,-0.5535487449470915
137,12,04,-0.6253527208543941,-0.05801970181085923,-0.048767306610963596,-0.1391132526870654,1.1300586104027763,-0.49996988951839244,-0.6205566978005098
138,13,04,0.09313730888151667,-0.06070106794237035,-0.04886318191829325,-0.2081780600909717,-1.0845325612420789,0.26938110538733534,0.3112812793537567
139,17,04,-1.6348900882937103,-0.061357552996967574,-0.04891535309428203,-0.21991828326948412,0.3572856580907401,-0.6337142915430941,-0.6690643896164197
140,18,04,1.5202179561180875,-0.05011293487195866,-0.04821459682051468,0.03933418072229088,-1.284923505445546,0.547262291541036,0.8506068979485707
141,19,04,1.0570291996823902,-0.02221505043526551,-0.0442150693134575,0.05892523061576442,-1.1566151891182594,1.1407514733948982,1.0180575720421083
142,20,04,1.0727623516240834,-0.038027908831842476,-0.04493372890820103,-0.05936040592115522,1.069344459561854,1.1102841956260145,1.5740599335001826
143,21,04,-1.0328163222024487,-0.049746525246050805,-0.04631085919080191,-0.1772909130696612,1.0919522513330568,-0.227978271679022,-0.3020803990765666
144,22,04,-0.7694983539282719,-0.03396541002312119,-0.047887483832617525,0.312525613198047,0.808273575848909,0.4796809409912208,-0.28567767081784284
145,24,04,-1.2933319556367668,-0.060717655662491106,-0.04886709909559713,-0.21273688998763643,0.5866709466436811,-1.7937532755881203,-1.722802253474296
146,25,04,-0.6846891901784713,-0.05992132843675778,-0.04883647091294584,-0.19377720227436748,-0.15023787763033591,-0.5007138510982849,-0.45983350859375766
147,26,04,1.029016719813881,-0.04501581677049697,-0.04759034672481493,0.03626960899976858,-1.1713031701403422,1.037196238506179,0.9696072186543294
148,27,04,2.2469809173427637,-0.06088975015123453,-0.048854281363878704,-0.21396159835272444,-0.6128665406248756,1.1491043349588417,1.4959459120176213
149,28,04,1.2665997226625207,-0.04833310939750971,-0.048041619589984916,0.030501207672866678,-1.7176870951329268,1.0774040228212707,0.8203874974925093
150,29,04,-0.18685063291557932,-0.03065041745254315,-0.046880730019323635,0.15744485086181806,-0.22886057886686856,0.6139567512911643,-0.46561863295037026
151,32,04,2.1178332511775744,0.02202859461495394,-0.04078146045194704,1.1976830466475756,-0.9464978855840432,1.2803862211440038,-0.08056536099384701
152,34,04,-0.258785606965125,-0.060076444351563535,-0.048778797463588874,-0.20970816422229036,0.31959320239139793,0.04034362651666545,0.5527734258441475
153,36,04,1.612722120035928,-0.06124517612873311,-0.048912987607821264,-0.21945385103938386,-1.677496932892439,1.122382808865019,1.3192386037291315
154,37,04,-0.4972409806862722,-0.059846059422722656,-0.04880726995144099,-0.21003205478502063,0.7586662226442034,-1.9069128071435386,-1.9214564265325698
155,39,04,-0.8713851165552112,-0.04859334559124809,-0.04726772354620123,-0.10744970370513042,1.1949867884957028,-1.6284730278806063,-2.1632699494593304
156,40,04,-0.019548660196110738,-0.0438430348773501,-0.04713298784746512,-0.0074339307602499126,-0.685905167345935,0.9043715929190239,0.6738188221556469
157,41,04,1.1869325400810358,-0.029089012910545636,-0.04750029691993185,0.3607060921987331,-1.163923803908644,0.16975366502402164,0.27058415677566666
158,42,04,0.9070878137103973,-0.05892991620190042,-0.04859461263870666,-0.1937367068062498,-0.1890835340179774,-0.8106386626798969,1.2369109958085909
159,45,04,0.055757627592071,-0.05929256739551308,-0.048717134429938164,-0.19706639089943573,-0.38846330438242344,0.3232575750294629,0.3266755354835114
160,47,04,-0.9264425854338396,-0.04938326779634039,-0.0470268117538277,-0.16842196323962452,1.037109390455463,0.46894505891048266,0.6139017645521642
161,48,04,-0.6148543897772039,-0.04352442805808438,-0.04704034735597585,-0.07252749616547162,-0.031609985498185736,0.7148086587007842,0.9058388150072566
162,49,04,-0.05270689271548045,-0.05544786178408471,-0.04878978092903301,-0.13237392430514394,1.3032056194730752,-0.0989915388185213,-0.19390889371486894
163,51,04,-0.4276346350497173,-0.05452394461317979,-0.048424829402692576,-0.1406051820246151,-0.9132365861318292,0.5938968043429588,-0.40272168857981616
164,53,04,-0.2230019669534459,-0.012648628568842893,-0.04521103308932929,0.29829105603322675,0.23306959898411958,0.4657144159616714,0.8549900964784982
165,55,04,0.6280302381130258,-0.05983349228407324,-0.04890517344888094,-0.21410895160235738,-1.822139155314754,1.6903547354170763,1.5843737287453767
166,01,05,0.09727835868696343,-0.05480380996044223,-0.047747818690596966,-0.18582045669602051,1.4270347755771795,-0.19466704204108126,0.5783625917698559
167,04,05,2.170524164795305,-0.06109894449927734,-0.048899831139535783,-0.21329984648881137,-1.5079094621956903,1.1852903284441778,1.0219021945260767
168,06,05,-0.7054257371735951,-0.057920897198544916,-0.04870590170889745,-0.12542292817929443,0.36971063551317473,0.1098175187453706,-0.7201304534290458
169,08,05,0.9889693436390526,-0.048429350172550456,-0.047825175335320165,-0.10113526158661208,-0.6127393339911511,0.8306070458988632,0.9380498292638234
170,09,05,-0.16312995695549115,-0.05898916007657938,-0.048802943429328435,-0.19816834922594995,0.16660236348955856,1.29390540058312,0.0019257147443081536
171,12,05,-1.2991872391493393,-0.05433468231520224,-0.0462309411387826,-0.21150449319557435,1.1594494947508842,-0.36442296616738107,-0.5871144255355089
172,13,05,0.9051966399620858,-0.061127359817571454,-0.048906222701228866,-0.21516134101292803,-1.5666660889725956,1.2870016949100445,0.4978719376920867
173,17,05,-1.309544985857969,-0.061250954224830595,-0.04890178651962154,-0.21943003849537124,0.6963511398472488,-1.5570956763048913,-0.47733923911461873
174,18,05,0.735426257730127,-0.057890652037434,-0.048611905613257976,-0.1667230516988288,-0.445315192470106,0.34977892466866284,-0.11075480427289547
175,21,05,-0.18956785508939505,-0.04112230777320733,-0.0474973186407016,0.0005111237367649195,0.10418574318723416,-0.4833068774768083,-0.27776887115586696
176,22,05,-1.2547435672023117,-0.027355236500368505,-0.046356655211502965,0.20828066814392526,-0.055921019121200906,0.5155755884591946,-1.7284166528664735
177,24,05,0.5344329590805612,-0.05737278140928267,-0.04879008617419178,-0.14412621179195506,-0.9363016234203627,0.6877667816505404,0.13777199401330556
178,25,05,-0.7455783576334676,-0.060848549382111775,-0.04884986466436184,-0.21647214702415413,0.9936231598650893,-1.4378006758895685,-1.5734557254057697
179,26,05,-0.3527364597813151,-0.049478621488636375,-0.04872285708190078,0.03257768154938887,-0.4766579442233955,-0.4291193305500083,-1.080337280028045
180,27,05,0.9517874594876925,-0.06127456155608588,-0.04891221366663594,-0.2161978993023122,-1.2869893589257584,1.4577984791923335,1.0513640030853464
181,29,05,-0.5203587916967916,-0.05640952419161984,-0.048278474556899195,-0.19694447014854077,0.8273936540443289,0.12860242731047242,-0.13596837486263816
182,34,05,-0.39325106428985984,-0.05895628121984521,-0.04861658316522439,-0.20996018683680362,1.2211126813220838,-1.334752444217519,0.05988502445267768
183,36,05,-0.10810314367826686,-0.06125282777413831,-0.048920332572239975,-0.21950727780409737,-0.31424149540956575,-0.3886544999976567,-1.226465658171176
184,37,05,0.4680815143686973,-0.054382971209865745,-0.047605051286217344,-0.18002982362029119,-0.5263587766588387,0.06284172391880488,1.037129723598664
185,39,05,0.495187070370409,-0.05065350417984875,-0.04791723714053064,-0.0968038224570224,-0.8964315153272527,0.8630355720358421,0.625739750195324
186,40,05,0.14033730358563018,-0.057290660853153326,-0.04852496501390905,-0.17185687172564412,-0.34433929866400975,-0.8982156466124238,-1.6239579005135352
187,41,05,-0.9067989765813116,-0.04723693549099672,-0.04787643817002465,-0.15161006276807273,1.4115693483678975,0.5127676118901348,-0.27126073568355447
188,42,05,-0.023485278109611585,-0.039547311472888834,-0.04621256906426323,0.01858337357882139,-0.6356432144911386,0.3363268134683128,0.6683546588830231
189,45,05,-0.3553354439487898,-0.051478778482717584,-0.04794281392754288,-0.12740484710296857,-0.668110399699298,-0.7429339180551736,0.06548347731898095
